id_pagamento,id_contrato,numero_parcela,data_vencimento,data_pagamento,valor_parcela,valor_pago,forma_pagamento,indicador_contemplado,dias_atraso,pagamento_em_dia,percentual_pago,nome_assessoria,data_envio_assessoria,dias_em_atraso_inicial,valor_inadimplente_inicial,status_cobranca,score_interno_risco,regiao_cliente
PAG_0000131,CONTR_2026_08756,46,2025-10-02,2025-09-27,600,600.0,Pix,Não,-5.0,True,1.0,Acerta Crédito Integrado,2026-03-19,128,4286.77,Insucesso,30.0,Nordeste
PAG_0000132,CONTR_2026_05117,19,2025-12-22,2026-02-11,1200,1244.2,Boleto,Não,51.0,False,1.0368333333333333,Vértice Asset & Cobrança,2026-01-29,55,2339.8,Em Aberto,19.0,Nordeste
PAG_0000133,CONTR_2026_06020,19,2025-06-22,,1200,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-03-08,63,52787.0,Ajuizado,76.0,Sudeste
PAG_0000134,CONTR_2026_01758,37,2025-11-17,,850,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-09,128,7891.21,Em Aberto,90.0,Nordeste
PAG_0000135,CONTR_2026_07575,41,2025-07-27,2025-07-22,850,850.0,Débito Automático,Sim,-5.0,True,1.0,Fênix Recuperação de Crédito,2026-01-30,146,2866.4,Insucesso,62.0,Sudeste
PAG_0000136,CONTR_2026_06375,15,2025-09-21,,1500,0.0,Débito Automático,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-27,100,2846.94,Em Aberto,32.0,Nordeste
PAG_0000137,CONTR_2026_06893,28,2025-06-05,2025-06-02,1200,1200.0,Pix,Sim,-3.0,True,1.0,fênix recuperação de crédito,2026-04-16,65,379596.0,Acordo Firmado,33.0,Sul
PAG_0000138,CONTR_2026_01679,44,2025-01-24,2025-02-01,850,869.24,Boleto,Não,8.0,False,1.022635294117647,Fênix Recuperação de Crédito,2026-01-30,89,11592.87,Insucesso,73.0,Sudeste
PAG_0000139,CONTR_2026_03243,36,2025-07-15,2025-07-12,850,850.0,Boleto,Sim,-3.0,True,1.0,Nexus Mediação Financeira,2026-02-21,85,7532.31,Em Aberto,34.0,Nordeste
PAG_0000140,CONTR_2026_04637,28,2025-03-05,2025-05-09,1500,1562.18,Boleto,Não,65.0,False,1.0414533333333333,Vértice Asset & Cobrança,2026-04-01,89,7920.33,Acordo Firmado,38.0,Norte
PAG_0000141,CONTR_2026_01060,50,2026-02-06,2026-03-18,600,619.92,Pix,Sim,40.0,False,1.0332,Nexus Mediação Financeira,2026-04-05,98,2360.81,Insucesso,79.0,Nordeste
PAG_0000142,CONTR_2026_06669,33,2025-09-28,2025-09-26,450,450.0,Pix,Não,-2.0,True,1.0,Fênix Recuperação de Crédito,2026-02-17,138,1136097.0,Acordo Firmado,66.0,Sul
PAG_0000143,CONTR_2026_09915,44,2025-04-28,2025-04-28,850,850.0,Boleto,Não,0.0,True,1.0,Vértice Asset & Cobrança,2026-03-27,92,7645.25,Ajuizado,1.0,Sudeste
PAG_0000144,CONTR_2026_03158,55,2025-08-26,2025-08-24,850,850.0,Boleto,Não,-2.0,True,1.0,Fênix Recuperação de Crédito,2026-01-03,110,5730.18,Em Aberto,18.0,Sul
PAG_0000145,CONTR_2026_05916,57,2025-07-29,2025-07-29,1200,1200.0,Boleto,Não,0.0,True,1.0,Fênix Recuperação de Crédito,2026-01-06,132,7824.68,Em Aberto,21.0,Sul
PAG_0000146,CONTR_2026_09790,22,2025-08-14,2025-08-10,450,450.0,Débito Automático,Sim,-4.0,True,1.0,Fênix Recuperação de Crédito,2026-03-14,63,3203.95,Acordo Firmado,70.0,Sudeste
PAG_0000147,CONTR_2026_02694,9,2025-06-30,2025-09-24,600,629.03,Débito Automático,Sim,86.0,False,1.0483833333333332,Vértice Asset & Cobrança,2026-03-28,90,7928.98,Acordo Firmado,59.0,Sudeste
PAG_0000148,CONTR_2026_03628,36,2025-02-12,2025-03-25,600,620.12,Pix,Não,41.0,False,1.0335333333333334,Acerta Crédito Integrado,2026-02-25,150,5071.75,Insucesso,77.0,Norte
PAG_0000149,CONTR_2026_09556,6,2025-06-25,2025-06-20,600,600.0,Boleto,Não,-5.0,True,1.0,Acerta Crédito Integrado,2026-01-18,51,3921.74,Ajuizado,66.0,Nordeste
PAG_0000150,CONTR_2026_05451,2,2025-12-28,2025-12-28,450,450.0,Pix,Sim,0.0,True,1.0,Vértice Asset & Cobrança,2026-04-23,82,1862.34,Acordo Firmado,93.0,Sudeste
PAG_0000151,CONTR_2026_01664,43,2025-09-21,2025-09-16,450,450.0,Boleto,Não,-5.0,True,1.0,Vértice Asset & Cobrança,2026-03-21,80,4408.81,Insucesso,97.0,Sul
PAG_0000152,CONTR_2026_09722,43,2025-03-17,2025-04-27,1500,1550.3,Pix,Não,41.0,False,1.0335333333333332,Vértice Asset & Cobrança,2026-03-09,113,5394.69,Acordo Firmado,88.0,Sudeste
PAG_0000153,CONTR_2026_05593,26,2025-03-29,,600,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-04,111,50471.0,Acordo Firmado,80.0,Sudeste
PAG_0000154,CONTR_2026_07393,5,2025-07-12,2025-07-08,450,450.0,Pix,Sim,-4.0,True,1.0,Acerta Crédito Integrado,2026-03-28,69,24687.51,Em Aberto,59.0,Sudeste
PAG_0000155,CONTR_2026_01307,23,2026-01-31,2026-01-28,600,600.0,Pix,Sim,-3.0,True,1.0,Acerta Crédito Integrado,2026-04-13,153,14535.95,Acordo Firmado,33.0,Centro-Oeste
PAG_0000156,CONTR_2026_06777,60,2025-09-29,2025-09-29,600,600.0,Boleto,Não,0.0,True,1.0,Acerta Crédito Integrado,2026-03-22,136,1437.22,Em Aberto,51.0,Sudeste
PAG_0000157,CONTR_2026_05865,6,2026-02-22,2026-04-23,600,623.88,Pix,Não,60.0,False,1.0398,Acerta Crédito Integrado,2026-01-10,54,135594.0,Acordo Firmado,51.0,Sudeste
PAG_0000158,CONTR_2026_09475,1,2025-12-31,,600,0.0,Boleto,Não,0.0,True,0.0,fênix recuperação de crédito,2026-01-08,57,1529.87,Em Aberto,51.0,Sudeste
PAG_0000159,CONTR_2026_07527,35,2025-05-24,2025-07-02,450,464.79,Boleto,Sim,39.0,False,1.0328666666666668,Nexus Mediação Financeira,2026-03-08,114,1490538.0,Em Aberto,90.0,Nordeste
PAG_0000160,CONTR_2026_08902,53,2026-03-14,2026-03-09,1500,1500.0,Pix,Não,-5.0,True,1.0,fênix recuperação de crédito,2026-03-07,121,4871.33,Insucesso,51.0,Sudeste
PAG_0000161,CONTR_2026_05576,41,2026-02-09,2026-03-15,600,618.73,Boleto,Sim,34.0,False,1.0312166666666667,Fênix Recuperação de Crédito,2026-01-23,71,2548.9,Acordo Firmado,90.0,Nordeste
PAG_0000162,CONTR_2026_05531,33,2025-07-11,2025-10-30,600,633.98,Pix,Sim,111.0,False,1.0566333333333333,Nexus Mediação Financeira,2026-04-05,102,5629.89,Acordo Firmado,80.0,Nordeste
PAG_0000163,CONTR_2026_04414,26,2025-10-21,2025-10-19,1500,1500.0,Pix,Não,-2.0,True,1.0,Nexus Mediação Financeira,2026-03-18,65,4126.51,Em Aberto,58.0,Centro-Oeste
PAG_0000164,CONTR_2026_03749,25,2025-11-09,2025-11-04,850,850.0,Pix,Não,-5.0,True,1.0,Vértice Asset & Cobrança,2026-04-13,109,1306.69,Em Aberto,97.0,Sul
PAG_0000165,CONTR_2026_00664,13,2025-12-13,2025-12-12,850,850.0,Boleto,Não,-1.0,True,1.0,Fênix Recuperação de Crédito,2026-02-09,104,2801.78,Em Aberto,51.0,Sudeste
PAG_0000166,CONTR_2026_01999,17,2025-07-26,2025-07-30,600,612.79,Débito Automático,Não,4.0,False,1.0213166666666667,Fênix Recuperação de Crédito,2026-04-24,99,1653.56,Insucesso,5.0,Nordeste
PAG_0000167,CONTR_2026_07995,16,2026-02-04,2026-02-01,600,600.0,Boleto,Sim,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-01-25,99,1604.4,Em Aberto,72.0,Nordeste
PAG_0000168,CONTR_2026_01496,44,2025-02-18,2025-02-13,850,850.0,Pix,Não,-5.0,True,1.0,Nexus Mediação Financeira,2026-03-06,103,1206.37,Em Aberto,51.0,Sudeste
PAG_0000169,CONTR_2026_03305,30,2025-12-09,2025-12-09,600,600.0,Boleto,Não,0.0,True,1.0,Fênix Recuperação de Crédito,2026-03-06,156,5525.5,Em Aberto,21.0,Nordeste
PAG_0000170,CONTR_2026_03764,2,2025-02-04,,450,0.0,Pix,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-19,80,7004.58,Acordo Firmado,85.0,Nordeste
PAG_0000171,CONTR_2026_05233,4,2026-02-13,2026-02-12,600,600.0,Pix,Não,-1.0,True,1.0,Acerta Crédito Integrado,2026-03-10,166,7687.05,Em Aberto,95.0,Sul
PAG_0000172,CONTR_2026_01854,13,2025-09-12,2025-09-11,600,600.0,Boleto,Não,-1.0,True,1.0,Acerta Crédito Integrado,2026-02-25,142,3567.34,Acordo Firmado,82.0,Sudeste
PAG_0000173,CONTR_2026_06586,38,2025-08-08,2025-08-08,850,850.0,Boleto,Não,0.0,True,1.0,Vértice Asset & Cobrança,2026-04-15,61,10319.89,Acordo Firmado,32.0,Norte
PAG_0000174,CONTR_2026_01292,17,2025-10-27,2025-10-25,450,450.0,Pix,Não,-2.0,True,1.0,Fênix Recuperação de Crédito,2026-03-03,105,7683.01,Em Aberto,63.0,Sudeste
PAG_0000175,CONTR_2026_03582,23,2026-02-12,2026-02-12,450,450.0,Débito Automático,Não,0.0,True,1.0,Acerta Crédito Integrado,2026-01-13,104,1681.49,Ajuizado,93.0,Nordeste
PAG_0000176,CONTR_2026_07555,29,2026-01-23,2026-03-15,1500,1555.24,Boleto,Sim,51.0,False,1.0368266666666666,Nexus Mediação Financeira,2026-01-31,117,8433.0,Em Aberto,34.0,Sudeste
PAG_0000177,CONTR_2026_07281,48,2025-12-28,2026-01-16,450,461.82,Débito Automático,Não,19.0,False,1.0262666666666667,Nexus Mediação Financeira,2026-04-14,68,2930.92,Ajuizado,40.0,Nordeste
PAG_0000178,CONTR_2026_01637,57,2025-07-17,2025-08-15,850,875.13,Boleto,Não,29.0,False,1.029564705882353,Vértice Asset & Cobrança,2026-03-21,113,4643.46,Insucesso,22.0,Sudeste
PAG_0000179,CONTR_2026_03697,57,2026-02-02,2026-05-03,850,892.25,Boleto,Sim,90.0,False,1.0497058823529413,Vértice Asset & Cobrança ,2026-03-09,115,10827.0,Insucesso,71.0,Sudeste
PAG_0000180,CONTR_2026_00699,9,2025-12-07,2025-12-06,850,850.0,Boleto,Não,-1.0,True,1.0,Fênix Recuperação de Crédito,2026-02-10,77,1354.25,Em Aberto,61.0,Nordeste
PAG_0000181,CONTR_2026_04738,15,2025-06-11,,600,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-13,126,8367.77,Ajuizado,61.0,Nordeste
PAG_0000182,CONTR_2026_00855,2,2025-05-10,,450,0.0,Débito Automático,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-04,58,8139.52,Em Aberto,68.0,Centro-Oeste
PAG_0000183,CONTR_2026_08165,29,2025-09-20,2025-10-28,600,619.52,Débito Automático,Não,38.0,False,1.0325333333333333,Vértice Asset & Cobrança,2026-04-10,98,4929.25,Acordo Firmado,90.0,Norte
PAG_0000184,CONTR_2026_05856,34,2026-02-23,2026-03-04,1200,1227.56,Pix,Não,9.0,False,1.0229666666666666,Acerta Crédito Integrado,2026-04-23,103,1802.85,Acordo Firmado,89.0,Nordeste
PAG_0000185,CONTR_2026_07393,17,2025-01-23,,850,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-03-28,69,24687.51,Em Aberto,59.0,Sudeste
PAG_0000186,CONTR_2026_06529,14,2025-12-06,2025-12-04,850,850.0,Pix,Sim,-2.0,True,1.0,Vértice Asset & Cobrança,2026-03-18,87,428346.0,Em Aberto,60.0,Sudeste
PAG_0000187,CONTR_2026_05250,15,2025-08-13,2025-10-30,600,627.44,Pix,Sim,78.0,False,1.0457333333333334,Vértice Asset & Cobrança,2026-01-17,43,1692.24,Em Aberto,65.0,Nordeste
PAG_0000188,CONTR_2026_05173,26,2025-01-25,2025-02-20,450,462.86,Boleto,Não,26.0,False,1.0285777777777778,Fênix Recuperação de Crédito,2026-04-04,81,7479.29,Insucesso,83.0,Nordeste
PAG_0000189,CONTR_2026_01708,34,2025-05-07,2025-05-03,850,850.0,Débito Automático,Não,-4.0,True,1.0,Fênix Recuperação de Crédito,2026-04-18,90,3187.08,Em Aberto,60.0,Nordeste
PAG_0000190,CONTR_2026_05792,3,2025-08-17,,600,0.0,Pix,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-01-31,80,2350.0,Em Aberto,86.0,Sudeste
PAG_0000191,CONTR_2026_09926,18,2025-05-03,2025-04-30,850,850.0,Boleto,Não,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-04-10,110,8935.67,Insucesso,33.0,Nordeste
PAG_0000192,CONTR_2026_05536,37,2025-12-30,2026-01-30,1200,1236.28,Boleto,Não,31.0,False,1.0302333333333333,Fênix Recuperação de Crédito,2026-03-27,65,257628.0,Acordo Firmado,72.0,Centro-Oeste
PAG_0000193,CONTR_2026_04932,36,2025-11-20,,850,0.0,Débito Automático,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-03-06,136,1599.56,Ajuizado,62.0,Sudeste
PAG_0000194,CONTR_2026_03511,39,2025-04-10,,1200,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-01,101,1273.18,Acordo Firmado,20.0,Sudeste
PAG_0000195,CONTR_2026_00203,7,2026-01-26,2026-02-22,1200,1234.69,Boleto,Sim,27.0,False,1.0289083333333333,Fênix Recuperação de Crédito,2026-03-08,85,8136.66,Em Aberto,99.0,Norte
PAG_0000196,CONTR_2026_04219,23,2025-01-18,2025-01-13,850,850.0,Pix,Não,-5.0,True,1.0,Nexus Mediação Financeira,2026-02-07,109,5019.86,Acordo Firmado,32.0,Sudeste
PAG_0000197,CONTR_2026_08959,37,2025-07-04,2025-07-01,600,600.0,Pix,Não,-3.0,True,1.0,Nexus Mediação Financeira,2026-03-24,136,11074.07,Ajuizado,39.0,Norte
PAG_0000198,CONTR_2026_04390,60,2025-02-23,2025-02-23,450,450.0,Boleto,Não,0.0,True,1.0,Fênix Recuperação de Crédito,2026-01-19,75,3854.65,Em Aberto,77.0,Nordeste
PAG_0000199,CONTR_2026_02328,26,2026-03-14,2026-03-14,1500,1500.0,Pix,Não,0.0,True,1.0,Fênix Recuperação de Crédito,2026-03-23,61,3248.17,Insucesso,51.0,Sudeste
PAG_0000200,CONTR_2026_08005,52,2025-09-29,,600,0.0,Pix,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-01-10,85,2799.76,Em Aberto,72.0,Centro-Oeste
PAG_0000201,CONTR_2026_02932,15,2025-05-19,,850,0.0,Boleto,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-03-13,65,5450.46,Em Aberto,5.0,Centro-Oeste
PAG_0000202,CONTR_2026_07778,24,2025-07-24,,1200,0.0,Boleto,Sim,0.0,True,0.0,Acerta Crédito Integrado,2026-03-27,57,2469.86,Em Aberto,9.0,Nordeste
PAG_0000203,CONTR_2026_00198,20,2025-09-11,2025-09-11,600,600.0,Boleto,Sim,0.0,True,1.0,Acerta Crédito Integrado,2026-04-21,111,363983.0,Acordo Firmado,12.0,Nordeste
PAG_0000204,CONTR_2026_07126,37,2025-09-15,2025-09-10,850,850.0,Boleto,Sim,-5.0,True,1.0,Vértice Asset & Cobrança,2026-03-28,112,19119.69,Insucesso,64.0,Sudeste
PAG_0000205,CONTR_2026_01931,24,2025-10-28,2025-10-25,450,450.0,Pix,Não,-3.0,True,1.0,Nexus Mediação Financeira,2026-03-11,15,6790.98,Em Aberto,43.0,Nordeste
PAG_0000206,CONTR_2026_06288,14,2025-06-29,,1200,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-10,121,3643.05,Acordo Firmado,13.0,Sudeste
PAG_0000207,CONTR_2026_08801,32,2026-01-17,2026-02-17,450,463.6,Pix,Não,31.0,False,1.0302222222222224,Acerta Crédito Integrado,2026-03-28,30,6237.57,Em Aberto,63.0,Sudeste
PAG_0000208,CONTR_2026_09340,35,2025-03-29,,850,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-03-28,114,16586.34,Em Aberto,46.0,Sudeste
PAG_0000209,CONTR_2026_04283,23,2025-06-17,2025-09-10,1200,1257.66,Débito Automático,Não,85.0,False,1.0480500000000001,Fênix Recuperação de Crédito,2026-03-27,123,13796.92,Insucesso,91.0,Nordeste
PAG_0000210,CONTR_2026_02512,33,2025-12-22,,850,0.0,Pix,Sim,0.0,True,0.0,Acerta Crédito Integrado,2026-02-19,80,5159.52,Em Aberto,27.0,Nordeste
PAG_0000211,CONTR_2026_09987,2,2025-03-11,2025-03-07,1200,1200.0,Boleto,Não,-4.0,True,1.0,Vértice Asset & Cobrança,2026-03-23,75,2616.25,Em Aberto,30.0,Sudeste
PAG_0000212,CONTR_2026_00660,60,2025-02-09,2025-03-22,450,465.09,Pix,Não,41.0,False,1.0335333333333332,Nexus Mediação Financeira,2026-03-06,30,4928.96,Ajuizado,2.0,Nordeste
PAG_0000213,CONTR_2026_02812,13,2025-06-05,,450,0.0,Pix,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-02-12,69,2549.8,Insucesso,3.0,Nordeste
PAG_0000214,CONTR_2026_07099,30,2026-02-13,2026-02-12,600,600.0,Pix,Não,-1.0,True,1.0,Fênix Recuperação de Crédito,2026-01-03,36,1405.06,Acordo Firmado,83.0,Sudeste
PAG_0000215,CONTR_2026_06547,34,2025-03-26,2025-03-21,600,600.0,Débito Automático,Sim,-5.0,True,1.0,Nexus Mediação Financeira,2026-02-17,83,4049.05,Em Aberto,51.0,Sudeste
PAG_0000216,CONTR_2026_09562,11,2025-06-17,2025-06-13,450,450.0,Boleto,Sim,-4.0,True,1.0,Fênix Recuperação de Crédito,2026-01-08,138,2920.85,Em Aberto,27.0,Nordeste
PAG_0000217,CONTR_2026_01987,37,2025-08-23,2025-08-21,850,850.0,Pix,Não,-2.0,True,1.0,Acerta Crédito Integrado,2026-01-24,151,1737.2,Acordo Firmado,73.0,Sul
PAG_0000218,CONTR_2026_08339,12,2025-07-25,2025-08-24,600,617.94,Pix,Não,30.0,False,1.0299,Vértice Asset & Cobrança,2026-04-17,69,10814.54,Acordo Firmado,75.0,Sudeste
PAG_0000219,CONTR_2026_02912,18,2025-04-18,2025-04-17,450,450.0,Pix,Sim,-1.0,True,1.0,Fênix Recuperação de Crédito,2026-03-09,42,373202.0,Acordo Firmado,27.0,Nordeste
PAG_0000220,CONTR_2026_01735,20,2025-10-04,,850,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-30,102,2331.3,Em Aberto,78.0,Nordeste
PAG_0000221,CONTR_2026_01844,49,2025-03-26,2025-06-27,450,472.81,Boleto,Não,93.0,False,1.0506888888888888,Nexus Mediação Financeira,2026-02-05,103,1814.54,Acordo Firmado,25.0,Nordeste
PAG_0000222,CONTR_2026_08681,13,2025-08-07,2025-09-10,600,618.73,Pix,Sim,34.0,False,1.0312166666666667,Fênix Recuperação de Crédito,2026-01-27,157,1265.33,Acordo Firmado,55.0,Sul
PAG_0000223,CONTR_2026_02977,6,2026-03-11,2026-03-16,1500,1532.48,Pix,Sim,5.0,False,1.0216533333333333,Acerta Crédito Integrado,2026-03-31,138,1919.47,Em Aberto,8.0,Sudeste
PAG_0000224,CONTR_2026_01960,10,2026-03-13,2026-04-03,600,616.16,Boleto,Sim,21.0,False,1.0269333333333333,Acerta Crédito Integrado,2026-04-15,117,6041.94,Em Aberto,78.0,Nordeste
PAG_0000225,CONTR_2026_05760,33,2025-08-18,2025-08-17,1200,1200.0,Boleto,Sim,-1.0,True,1.0,Vértice Asset & Cobrança,2026-02-08,16,2859.12,Acordo Firmado,79.0,Centro-Oeste
PAG_0000226,CONTR_2026_06695,50,2025-03-30,2025-05-11,600,620.32,Boleto,Não,42.0,False,1.0338666666666667,Nexus Mediação Financeira,2026-03-15,55,3632.37,Em Aberto,60.0,Sudeste
PAG_0000227,CONTR_2026_02386,4,2025-07-18,2025-07-15,600,600.0,Boleto,Sim,-3.0,True,1.0,Nexus Mediação Financeira,2026-04-21,85,6247.38,Em Aberto,73.0,Nordeste
PAG_0000228,CONTR_2026_04737,4,2025-09-12,2025-10-28,850,879.9,Pix,Não,46.0,False,1.0351764705882354,Nexus Mediação Financeira,2026-03-04,71,4978.83,Ajuizado,66.0,Nordeste
PAG_0000229,CONTR_2026_01803,41,2025-05-19,,450,0.0,Pix,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-03-10,71,15090.75,Em Aberto,81.0,Nordeste
PAG_0000230,CONTR_2026_08156,37,2025-09-24,,600,0.0,Débito Automático,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-03-20,90,158777.0,Em Aberto,33.0,Centro-Oeste
PAG_0000231,CONTR_2026_08121,42,2025-03-31,2025-03-26,450,450.0,Pix,Não,-5.0,True,1.0,Vértice Asset & Cobrança,2026-01-13,55,561426.0,Ajuizado,91.0,Sudeste
PAG_0000232,CONTR_2026_06617,12,2026-03-20,2026-04-16,450,463.01,Boleto,Sim,27.0,False,1.028911111111111,Fênix Recuperação de Crédito,2026-01-26,59,7394.54,Em Aberto,89.0,Centro-Oeste
PAG_0000233,CONTR_2026_05535,52,2025-01-25,,600,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-28,113,4328.81,Em Aberto,69.0,Nordeste
PAG_0000234,CONTR_2026_04062,5,2026-01-27,,600,0.0,Débito Automático,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-27,107,1695.72,Acordo Firmado,8.0,Nordeste
PAG_0000235,CONTR_2026_00263,55,2025-10-09,2025-10-15,450,459.89,Débito Automático,Não,6.0,False,1.0219777777777777,Fênix Recuperação de Crédito,2026-03-18,145,25040.11,Insucesso,65.0,Sudeste
PAG_0000236,CONTR_2026_06288,25,2025-05-02,,1500,0.0,Débito Automático,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-10,121,3643.05,Acordo Firmado,13.0,Sudeste
PAG_0000237,CONTR_2026_08816,25,2025-04-16,2025-04-15,450,450.0,Pix,Sim,-1.0,True,1.0,Acerta Crédito Integrado,2026-04-10,103,5870.53,Em Aberto,34.0,Sul
PAG_0000238,CONTR_2026_09209,33,2025-05-16,2025-05-14,600,600.0,Pix,Não,-2.0,True,1.0,Acerta Crédito Integrado,2026-01-13,146,4113.53,Acordo Firmado,2.0,Nordeste
PAG_0000239,CONTR_2026_02050,52,2025-07-25,,450,0.0,Boleto,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-15,94,3556.71,Acordo Firmado,51.0,Nordeste
PAG_0000240,CONTR_2026_05424,15,2025-03-29,2025-03-24,600,600.0,Boleto,Sim,-5.0,True,1.0,Vértice Asset & Cobrança,2026-03-25,77,188081.0,Acordo Firmado,55.0,Norte
PAG_0000241,CONTR_2026_04549,20,2025-08-31,2025-09-27,850,874.57,Pix,Não,27.0,False,1.0289058823529413,Nexus Mediação Financeira,2026-03-17,116,1697.92,Acordo Firmado,85.0,Centro-Oeste
PAG_0000242,CONTR_2026_03109,39,2026-01-29,2026-02-19,450,462.12,Pix,Não,21.0,False,1.0269333333333333,Nexus Mediação Financeira,2026-02-14,88,7346.97,Em Aberto,20.0,Nordeste
PAG_0000243,CONTR_2026_07159,12,2026-01-05,2026-01-04,1500,1500.0,Boleto,Sim,-1.0,True,1.0,Vértice Asset & Cobrança,2026-01-12,60,1999.89,Em Aberto,67.0,Centro-Oeste
PAG_0000244,CONTR_2026_07401,14,2025-07-08,2025-08-02,1200,1233.9,Pix,Não,25.0,False,1.02825,Fênix Recuperação de Crédito,2026-04-08,116,6790.48,Acordo Firmado,75.0,Sudeste
PAG_0000245,CONTR_2026_03171,22,2025-06-25,2025-06-23,1200,1200.0,Boleto,Não,-2.0,True,1.0,Nexus Mediação Financeira,2026-01-25,61,5585.59,Em Aberto,2.0,Nordeste
PAG_0000246,CONTR_2026_09875,24,2025-12-08,2025-12-08,850,850.0,Pix,Não,0.0,True,1.0,Nexus Mediação Financeira,2026-02-22,138,14316.8,Insucesso,76.0,Sudeste
PAG_0000247,CONTR_2026_02256,12,2025-06-27,2025-06-26,450,450.0,Pix,Não,-1.0,True,1.0,Nexus Mediação Financeira,2026-01-18,102,15189.91,Acordo Firmado,17.0,Sudeste
PAG_0000248,CONTR_2026_01155,20,2026-01-22,2026-01-19,850,850.0,Pix,Não,-3.0,True,1.0,Nexus Mediação Financeira,2026-01-19,53,635132.0,Acordo Firmado,24.0,Nordeste
PAG_0000249,CONTR_2026_04500,48,2025-02-06,,600,0.0,Débito Automático,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-10,102,1476.11,Insucesso,17.0,Nordeste
PAG_0000250,CONTR_2026_06296,28,2025-08-09,2025-08-05,600,600.0,Boleto,Não,-4.0,True,1.0,Acerta Crédito Integrado,2026-01-19,43,1727.97,Ajuizado,23.0,Nordeste
PAG_0000251,CONTR_2026_06198,56,2025-03-10,,850,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-03-31,121,1451.12,Ajuizado,91.0,Sudeste
PAG_0000252,CONTR_2026_09889,11,2025-04-18,2025-05-12,850,873.73,Boleto,Sim,24.0,False,1.0279176470588236,Fênix Recuperação de Crédito,2026-01-26,24,21396.0,Acordo Firmado,89.0,Sudeste
PAG_0000253,CONTR_2026_01649,22,2026-03-26,2026-03-22,450,450.0,Débito Automático,Sim,-4.0,True,1.0,Acerta Crédito Integrado,2026-01-03,23,1240.62,Acordo Firmado,2.0,Sul
PAG_0000254,CONTR_2026_05540,50,2025-08-02,2025-08-16,600,614.77,Boleto,Não,14.0,False,1.0246166666666667,Vértice Asset & Cobrança,2026-02-23,83,5763.72,Acordo Firmado,77.0,Nordeste
PAG_0000255,CONTR_2026_09638,33,2025-05-29,2025-05-28,850,850.0,Débito Automático,Sim,-1.0,True,1.0,Fênix Recuperação de Crédito,2026-02-27,117,3331.74,Em Aberto,100.0,Nordeste
PAG_0000256,CONTR_2026_04200,58,2025-03-15,,450,0.0,Boleto,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-02-09,139,13564.84,Em Aberto,82.0,Sul
PAG_0000257,CONTR_2026_08446,14,2025-11-22,2025-11-22,600,600.0,Pix,Não,0.0,True,1.0,Nexus Mediação Financeira,2026-04-14,49,2851.64,Em Aberto,94.0,Sul
PAG_0000258,CONTR_2026_02558,13,2025-11-02,2025-11-22,600,615.96,Pix,Sim,20.0,False,1.0266,Vértice Asset & Cobrança,2026-04-04,62,7635.5,Em Aberto,3.0,Sudeste
PAG_0000259,CONTR_2026_05593,25,2026-02-26,2026-03-14,1200,1230.34,Boleto,Não,16.0,False,1.0252833333333333,Fênix Recuperação de Crédito,2026-04-04,111,50471.0,Acordo Firmado,80.0,Sudeste
PAG_0000260,CONTR_2026_00099,40,2025-05-16,,1500,0.0,Boleto,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-20,141,764197.0,Em Aberto,4.0,Nordeste
PAG_0000261,CONTR_2026_02201,16,2025-10-29,2025-11-17,850,872.33,Boleto,Não,19.0,False,1.0262705882352943,Vértice Asset & Cobrança ,2026-02-27,77,1031411.0,Acordo Firmado,11.0,Sudeste
